gene_id	transcript_id	L01_fpkm	L02_fpkm	L03_fpkm	L04_fpkm	L05_fpkm	L06_fpkm	L07_fpkm	L08_fpkm	L09_fpkm
XLOC_033715	TCONS_00103640	3.208242	2.922365	2.559638	2.612639	3.080638	2.594472	1.723635	1.567356	1.758462
XLOC_033715	TCONS_00103641	2.230902	1.668966	2.571964	3.531406	2.860782	1.797658	1.743843	1.577003	1.939934
XLOC_033715	TCONS_00103643	2.491714	1.538603	1.934405	2.58531	3.122789	2.631814	2.184505	2.347414	1.782415
XLOC_033717	TCONS_00103644	11.915483	11.482882	11.158022	9.212862	10.443029	11.798508	10.535896	10.537874	11.665363
XLOC_033717	TCONS_00103645	5.429513	5.983776	5.832571	5.118668	4.794502	4.734539	5.558499	5.865085	5.295307
XLOC_033718	TCONS_00103646	58.197296	56.458332	55.447811	51.75317	50.294426	52.319851	53.959499	52.838902	52.771564
XLOC_033721	TCONS_00103647	5.573727	6.740007	5.467037	8.311513	5.994466	7.313838	6.110826	8.688322	6.836169
XLOC_033722	TCONS_00103648	5.509256	5.769532	4.846109	7.182437	3.611706	6.705802	6.097471	6.113687	6.126678
XLOC_033723	TCONS_00103649	2.126561	1.301459	2.187425	2.128397	1.677767	1.816859	4.113763	1.953717	1.517558
XLOC_033723	TCONS_00103650	2.513158	2.631144	2.622445	3.602244	3.406312	3.306116	0.78706	2.819761	2.749805
XLOC_033724	TCONS_00103651	4.663702	5.373511	4.872125	5.751441	5.543958	4.750902	4.228135	3.856774	4.165039
XLOC_033724	TCONS_00103652	2.068149	1.908286	1.766905	2.311225	1.615262	2.66176	1.213441	2.030193	1.681999
XLOC_033725	TCONS_00103653	1.469844	1.361434	1.147998	9.466184	5.488357	4.09249	4.082921	1.568216	1.321151
XLOC_033725	TCONS_00103654	6.55173	7.567139	6.704978	1.316189	4.421695	5.203738	5.78201	6.261266	6.511287
XLOC_033727	TCONS_00103655	14.241191	17.452354	17.045208	19.640087	16.055233	17.270618	15.811599	16.86006	18.115576
XLOC_033729	TCONS_00103656	17.762236	16.96575	18.153954	17.607405	18.688148	17.54011	19.537806	19.650759	19.216585
XLOC_033732	TCONS_00103661	21.43322	19.976955	21.501505	23.750393	22.694082	20.957838	23.231247	22.256207	22.051733
XLOC_033735	TCONS_00103666	11.207782	9.339252	10.07881	13.998908	12.974078	11.06855	12.275917	10.823705	11.631239
XLOC_033739	TCONS_00103669	1.296995	1.068119	1.395305	0.962002	1.127458	0.696582	1.332354	0.814432	0.978034
XLOC_033740	TCONS_00103672	9.124015	8.775452	10.870767	6.277718	5.766232	7.397808	7.570174	7.719635	8.557249
XLOC_033740	TCONS_00103673	1.334419	1.485067	1.230642	1.349866	1.438923	1.366032	1.567153	1.046309	1.998572
XLOC_033740	TCONS_00103674	4.683305	4.09867	2.893141	2.94954	2.55771	4.054962	4.071091	3.71633	4.008846
XLOC_033741	TCONS_00103675	11.571891	11.664214	12.122877	10.24732	10.154655	10.026691	10.764012	11.625242	10.944739
XLOC_033741	TCONS_00103677	2.783471	2.141411	1.937695	2.772582	2.313141	2.548858	2.953383	2.872932	3.74467
XLOC_033749	TCONS_00103679	54.418766	50.807743	47.57156	43.43124	45.602581	41.676338	102.179245	100.068581	97.545906
XLOC_033768	TCONS_00103692	6.512718	6.030766	6.180093	5.031287	5.158199	6.790322	8.982344	7.098889	8.300798
XLOC_033771	TCONS_00103693	15.771941	16.466787	16.951176	17.458996	17.185144	14.155574	19.867353	19.813322	19.922419
XLOC_033772	TCONS_00103694	1.0971	1.787835	1.72017	1.496037	1.345083	1.290836	1.156353	1.804346	1.581822
XLOC_033776	TCONS_00103699	3.398532	0	3.630368	2.829949	0	0.766225	1.897438	3.402247	0
XLOC_033776	TCONS_00103700	0.368493	4.426539	0.028141	0.831859	4.810204	4.253145	0.029944	0.138532	4.421953
XLOC_033777	TCONS_00103701	6.929935	7.930649	6.143389	8.487915	7.808377	4.476977	8.53147	10.883725	8.211212
XLOC_033784	TCONS_00103705	7.503542	7.162298	7.059781	8.602007	6.56072	11.528099	7.03379	6.292643	10.23231
XLOC_033785	TCONS_00103706	26.684383	23.697191	23.987997	21.008524	26.868853	33.796062	26.362961	27.828176	26.708546
XLOC_033790	TCONS_00103713	8.81275	9.869804	9.321943	11.078828	10.724639	10.911273	10.183001	8.533249	9.895514
XLOC_033791	TCONS_00103714	2.289977	3.209423	2.904167	4.246108	2.722575	3.184593	3.000846	3.334702	2.492138
XLOC_033795	TCONS_00103720	8.330947	7.847255	8.817021	6.884052	5.975887	5.115641	8.227786	7.973625	6.998402
XLOC_033795	TCONS_00103721	8.573103	9.390718	11.023662	11.432074	9.768909	9.047071	9.507207	7.677419	10.506932
XLOC_033795	TCONS_00103722	8.253491	8.651495	7.882426	6.584673	6.714654	7.073093	7.986039	5.23126	8.020807
XLOC_033795	TCONS_00103723	3.773071	3.741806	3.94729	3.502057	3.576815	2.549976	4.833612	4.483007	4.494213
XLOC_033797	TCONS_00103724	4.425587	0.91042	3.924744	4.898582	4.564817	4.244753	1.525387	3.258255	3.601477
XLOC_033802	TCONS_00103726	1.642867	4.410561	1.330368	4.745813	4.146293	2.390712	2.913341	0	3.017493
XLOC_033802	TCONS_00103729	3.085377	0.998425	5.391731	0.521931	0.344773	2.725883	0.353468	6.44469	0.542765
XLOC_033802	TCONS_00103730	0.435302	0	0	1.191581	2.008728	0.371409	3.158361	0	1.835972
XLOC_033807	TCONS_00103731	5.955542	8.194504	12.225941	8.654391	10.842768	8.656341	7.999256	6.164379	7.843872
XLOC_033807	TCONS_00103732	6.222892	4.168013	1.534172	4.165798	1.874716	4.284586	5.089791	5.688963	5.257254
XLOC_033808	TCONS_00103733	16.838366	17.033047	16.539326	15.142756	16.695972	16.305853	16.642994	17.587734	17.907413
XLOC_033809	TCONS_00103734	43.41906	43.821728	45.029949	26.103228	25.554287	24.303869	33.406906	33.764355	34.049374
XLOC_033819	TCONS_00103742	17.436228	9.617201	18.385742	15.992344	15.118916	16.56592	13.073587	16.102545	15.671877
XLOC_033821	TCONS_00103743	66.513618	67.723587	70.422554	70.694695	69.503807	75.153053	63.524479	65.188789	62.476383
XLOC_033822	TCONS_00103744	14.261817	15.102844	16.398973	13.78591	14.635566	14.348853	14.029114	12.658695	14.45565
XLOC_033825	TCONS_00103745	5.624214	4.621032	5.365736	6.974378	4.919831	3.925383	9.434456	8.214177	7.878712
XLOC_033825	TCONS_00103746	53.671402	54.150253	52.751968	43.823273	43.086441	38.705933	70.118256	70.390099	68.544266
XLOC_033827	TCONS_00103747	35.587627	37.06403	37.724693	34.93243	35.510899	35.030006	42.670216	42.247398	42.757744
XLOC_033828	TCONS_00103748	2.127456	1.180363	1.541749	2.332588	0.019163	0.587223	1.50806	2.184804	0.625118
XLOC_033828	TCONS_00103750	1.708918	2.214152	2.413129	2.966568	4.215044	4.465503	3.009882	1.921067	3.095415
XLOC_033833	TCONS_00103754	6.334054	3.969606	4.950429	6.048053	4.233935	7.347759	3.683836	4.532216	4.845991
XLOC_033833	TCONS_00103755	3.885975	6.017776	5.249805	6.05577	5.248092	6.432234	6.440372	9.023291	6.965172
XLOC_033834	TCONS_00103756	9.582704	8.571621	9.441085	10.303999	10.185347	10.571028	6.917039	5.122507	5.814022
XLOC_033834	TCONS_00103757	0.595702	1.140396	0.794794	1.976149	0.511299	1.089349	0.443136	2.573202	1.221582
XLOC_033835	TCONS_00103758	10.800033	10.735848	9.802998	9.957572	7.878137	11.551015	11.261861	11.820812	10.894957
XLOC_033842	TCONS_00103764	22.592665	23.486494	23.457476	23.26107	22.883821	22.817739	24.102022	24.355572	27.810749
XLOC_033843	TCONS_00103765	4.690578	5.326584	4.731355	5.023936	4.754112	5.849331	2.382608	3.696183	3.893411
XLOC_033849	TCONS_00103769	39.353504	40.2897	46.06295	40.017498	38.409237	42.627663	52.474422	51.473076	49.776665
XLOC_033850	TCONS_00103770	2.950994	2.316198	0.78488	2.099961	2.714262	1.022948	2.430839	1.312837	2.416351
XLOC_033852	TCONS_00103771	44.922749	44.74868	48.788437	49.625729	46.653076	44.4016	54.417847	54.383846	57.088764
XLOC_033854	TCONS_00103773	8.805586	8.015371	8.074612	10.378728	11.487806	6.581711	8.373162	10.347642	9.974749
XLOC_033854	TCONS_00103774	2.053175	2.114175	3.163422	1.550705	1.474767	2.674758	2.070165	1.238676	4.08041
XLOC_033855	TCONS_00103775	48.777191	54.231899	56.473175	49.338367	49.919891	48.927395	63.44976	59.603954	62.393105
XLOC_033856	TCONS_00103776	9.287294	9.176424	8.891191	8.176411	8.036286	8.136063	11.682551	12.763258	10.283037
XLOC_033857	TCONS_00103777	0.609335	1.025433	1.120414	1.045338	0.969807	1.223129	1.439788	0.686512	1.012428
XLOC_033858	TCONS_00103778	4.651501	4.434437	4.578557	5.711277	5.044169	4.780644	6.099838	5.235608	5.718942
XLOC_033861	TCONS_00103780	2.263543	3.539581	1.407126	3.480112	2.372768	4.314842	1.660971	0.022196	2.449679
XLOC_033880	TCONS_00103797	12.659254	13.073082	13.449702	16.513115	14.344547	12.750365	13.130835	14.86451	13.882999
XLOC_033885	TCONS_00103800	26.260567	29.778852	29.78068	28.088379	29.699438	27.962975	30.941837	30.571827	30.966177
XLOC_033886	TCONS_00103801	35.511452	35.99387	35.679493	38.36068	39.665981	38.843956	38.749371	39.21907	38.773281
XLOC_033896	TCONS_00103814	11.14999	10.700536	13.316586	10.436577	13.89052	11.640748	10.768556	13.699875	12.208296
XLOC_033896	TCONS_00103815	4.449143	4.671404	0.113282	5.712222	0.130615	3.389334	0.140428	0.065922	6.620092
XLOC_033897	TCONS_00103816	0.58675	4.071272	1.826307	3.021276	1.82879	0.646619	2.187561	1.931376	2.212372
XLOC_033898	TCONS_00103820	0.886937	0.594756	1.914393	2.806842	0.808516	1.542411	1.044242	0.846849	1.442338
XLOC_033899	TCONS_00103822	6.002447	6.524362	6.310576	5.765178	6.016538	6.027232	7.356343	6.93407	6.860679
XLOC_033900	TCONS_00103823	46.588024	42.607956	48.522465	47.657948	46.585251	42.406898	45.14687	47.462666	49.635872
XLOC_033903	TCONS_00103825	3.660103	3.944988	3.920166	3.413553	3.92195	3.635398	4.288819	4.821985	4.147875
XLOC_033913	TCONS_00103836	1.240305	2.992471	3.151924	3.50708	0.027679	2.614225	3.613657	3.270837	3.966089
XLOC_033913	TCONS_00103837	6.00862	4.907456	5.694872	2.606635	4.932334	2.194223	0.762677	0.794702	3.227068
XLOC_033914	TCONS_00103838	25.526005	26.857811	28.094509	27.928484	25.142754	26.180967	31.705559	33.907764	31.098587
XLOC_033914	TCONS_00103839	13.287709	11.407081	7.619748	10.622643	11.597128	12.83682	2.497743	1.130476	16.577944
XLOC_033914	TCONS_00103840	2.258387	1.649215	3.450291	1.517539	0.971299	1.398529	2.764941	6.706093	2.709013
XLOC_033917	TCONS_00103842	1.309238	1.843484	1.390295	1.391857	0.911643	1.167171	1.0424	0.575104	1.077081
XLOC_033918	TCONS_00103845	1.775264	0.982527	1.163196	1.103555	1.08228	1.64179	1.075231	1.255153	1.106772
XLOC_033927	TCONS_00103850	1.410747	0.656511	0.963997	1.008979	0.866884	1.022316	1.526635	1.242381	1.282389
XLOC_033994	TCONS_00103880	2.840731	4.524361	4.619053	3.688657	5.347274	3.868524	4.066069	3.391802	2.855859
XLOC_033994	TCONS_00103881	2.767765	2.865529	3.318477	4.048135	4.833907	4.759439	3.592267	3.402843	3.410724
XLOC_033999	TCONS_00103885	4.164923	3.913424	1.925854	0.977442	3.925482	3.198597	3.197141	3.244341	4.555367
XLOC_034003	TCONS_00103888	23.82312	23.284376	24.256729	25.053793	22.728165	23.861725	32.483166	26.122995	27.855356
XLOC_034005	TCONS_00103889	49.03978	46.479641	49.552044	42.971931	45.262344	45.460693	44.994682	45.614582	43.894516
XLOC_034017	TCONS_00103892	17.083649	16.738466	17.239285	17.266836	16.807346	16.032946	15.168566	16.058657	14.242485
XLOC_034020	TCONS_00103893	4.683589	4.522523	4.492546	3.390176	2.851847	3.122918	1.820952	1.830899	2.200675
XLOC_034028	TCONS_00103899	4.644292	3.676265	3.510062	3.229137	2.861872	3.015283	4.013479	4.630986	2.839566
XLOC_034036	TCONS_00103903	3.527958	0.405299	0.983192	6.755065	0.419769	0.742714	4.361229	0	3.066514
XLOC_034036	TCONS_00103904	0.409426	6.594383	5.468355	0.386905	6.73526	7.16232	0.255252	4.468964	0.699439
XLOC_034044	TCONS_00103908	20.441103	6.484937	7.657761	9.086376	6.609211	6.817241	7.541909	4.550874	4.153883
XLOC_034044	TCONS_00103909	0.621905	2.133008	0.572667	0	4.521658	0.490324	0.858113	2.924144	0
XLOC_034044	TCONS_00103910	0.151878	0.516827	0.709467	0.653526	0.486498	0.661783	0.52445	0.553865	11.558176
XLOC_034045	TCONS_00103912	1.14543	4.832876	0.308338	4.832992	0.944194	0.232949	4.962891	0.838897	0.334713
XLOC_034047	TCONS_00103914	0.739612	6.493953	7.562876	6.289049	7.643793	8.183429	9.511027	5.595467	8.619563
XLOC_034047	TCONS_00103915	2.432077	3.69029	2.253985	2.293869	2.775948	1.369087	3.798424	5.898413	3.278601
XLOC_034070	TCONS_00103926	3.684148	3.818906	3.567965	3.550481	3.172892	3.926805	5.720916	5.023993	4.800171
XLOC_034072	TCONS_00103931	11.025348	6.025317	10.923732	8.118744	8.749145	7.374143	13.095772	12.694234	12.105106
XLOC_034080	TCONS_00103938	1.273299	1.645683	0	1.487042	1.719106	0.860859	1.63073	0	0.74447
XLOC_034080	TCONS_00103940	3.985	3.613322	2.800072	3.389781	1.935005	2.793609	4.780951	2.06873	4.104907
XLOC_034081	TCONS_00103941	59.577503	52.17635	51.995369	31.436834	40.769794	50.941845	45.435474	44.416294	39.059486
XLOC_034091	TCONS_00103944	9.361615	9.653855	8.563277	10.067439	10.737941	10.144073	10.307427	10.030312	10.151281
XLOC_034091	TCONS_00103945	4.624947	4.507284	4.129675	4.056408	2.57768	3.164655	5.012655	4.643394	4.642696
XLOC_034092	TCONS_00103946	0.971738	0.932653	0.702474	0.639246	0.339797	0.503773	1.917596	1.370481	1.956123
XLOC_034099	TCONS_00103951	1.705428	2.812883	2.331763	5.258449	4.22403	2.022962	1.251492	2.943326	1.068675
XLOC_034099	TCONS_00103952	2.482727	1.600712	0.604334	0	0.318231	0.616582	3.804624	0.729873	2.607083
XLOC_034104	TCONS_00103957	27.001026	14.473449	15.547758	28.264112	27.150862	26.32662	23.082312	24.299366	23.814814
XLOC_034106	TCONS_00103958	24.475086	17.849277	15.706248	12.99979	14.07068	15.681548	19.430588	20.949327	16.389265
XLOC_034106	TCONS_00103959	3.061042	4.446021	6.412754	3.692096	3.612769	2.483466	4.86321	5.383003	5.237518
XLOC_034120	TCONS_00103967	1.123938	1.846418	2.016114	0.906804	1.079362	1.509665	1.286355	0.27645	1.95935
XLOC_034125	TCONS_00103972	10.299748	10.238122	10.119261	10.53527	10.051119	11.232477	12.06722	11.098753	11.25498
XLOC_034133	TCONS_00103977	2.399542	4.505285	4.083002	2.740586	3.77653	4.186247	3.101084	4.845363	2.665208
XLOC_034143	TCONS_00103980	185.867447	182.651321	186.218918	127.874428	132.729553	0.974455	77.354538	383.975739	6.553941
XLOC_034146	TCONS_00103982	4.393189	7.279872	5.932928	5.363433	6.75011	7.162072	7.290397	5.377143	6.310236
XLOC_034146	TCONS_00103984	1.548393	1.676375	1.812528	0.954665	1.151956	2.310243	1.939558	1.947836	1.414818
XLOC_034165	TCONS_00103994	298.973602	292.741241	318.735504	206.867447	220.425018	292.567688	368.236206	376.152039	361.542908
XLOC_034167	TCONS_00103995	293.901184	297.487488	275.617798	250.276855	250.548141	279.743378	274.230835	273.134338	279.709564
XLOC_034167	TCONS_00103996	47.514278	51.889515	96.614243	69.484016	71.702087	79.420044	89.478439	92.360764	97.732178
XLOC_034169	TCONS_00103997	8.014304	9.025248	9.234743	8.153789	7.263771	8.841406	10.69287	9.004375	9.538714
XLOC_034171	TCONS_00103998	13.614222	0	19.66781	3.991281	10.587506	18.472979	16.929003	14.18099	13.076131
XLOC_034171	TCONS_00103999	31.243706	38.557129	26.510309	38.234993	30.089901	24.051741	38.378056	34.249931	43.004719
XLOC_034177	TCONS_00104007	34.65691	34.074909	36.335609	33.955414	27.473433	29.483992	39.4328	37.276142	39.913441
XLOC_034180	TCONS_00104010	5.376496	4.424269	5.148448	4.766615	5.560845	4.382128	5.398043	5.085277	5.09883
XLOC_034181	TCONS_00104012	3.440229	3.118486	2.683183	3.261874	2.455615	2.488429	4.266288	3.949723	3.546016
XLOC_034182	TCONS_00104013	4.281081	0	2.686693	1.952118	2.385857	0.64704	0	1.923893	1.839284
XLOC_034197	TCONS_00104024	0.28156	2.155216	0.761022	2.18327	1.885814	1.342121	2.845673	0	2.26314
XLOC_034198	TCONS_00104025	1.89799	2.07201	1.845305	2.898908	3.039124	2.504308	3.221689	3.262088	2.884909
XLOC_034200	TCONS_00104027	1.710859	2.128278	0.770987	0.967405	2.001003	1.531679	1.010308	1.935655	0.798868
XLOC_034207	TCONS_00104033	4.781915	5.128479	3.766631	3.710208	3.828032	4.788562	5.253597	6.277537	2.526366
XLOC_034207	TCONS_00104034	3.88273	2.384712	4.64915	3.117331	3.621933	2.830838	3.273618	5.328568	0.902875
XLOC_034207	TCONS_00104035	1.595385	1.824733	1.753497	2.167216	1.57701	2.252359	2.803151	2.221746	0.950162
XLOC_034209	TCONS_00104037	10.699245	8.713017	12.616632	9.885859	10.532447	10.635865	11.702136	11.366745	10.385468
XLOC_034209	TCONS_00104038	3.857421	6.771928	4.817069	4.298476	4.258457	4.308862	4.638719	4.590202	6.165516
XLOC_034222	TCONS_00104044	15.013525	14.317587	14.291015	10.975142	11.819741	10.723046	25.105211	24.408073	23.72661
XLOC_034226	TCONS_00104047	9.772416	10.279742	10.533902	12.092662	12.404497	11.284122	9.247511	9.834038	9.164703
XLOC_034227	TCONS_00104048	1.994838	1.790011	1.681531	0.902865	1.196291	1.100635	2.528316	2.853382	3.227627
XLOC_034233	TCONS_00104053	1.900834	1.021413	0.768315	1.413091	1.306055	1.675399	0.979009	0.678117	0.676866
XLOC_034246	TCONS_00104056	2.164879	2.901467	3.023409	3.192504	3.132955	3.242683	1.949482	2.024714	1.784145
XLOC_034248	TCONS_00104066	0.021174	0.011449	1.136518	3.6994	0.054888	1.952103	0.035898	0.008541	3.145561
XLOC_034249	TCONS_00104067	1061.463257	1061.020996	870.935791	985.095032	1037.427612	996.24353	1117.810059	1113.4552	1156.338745
XLOC_034249	TCONS_00104068	65.521599	1.002277	0.092269	1.678958	0.543623	1.065417	96.261086	0.62982	137.333817
XLOC_034249	TCONS_00104069	77.135101	0	0	3.1e-05	0	0	38.887844	0	0
XLOC_034252	TCONS_00104071	2.81011	3.82304	2.243558	5.57884	1.952571	2.443571	4.303701	3.239574	1.491642
XLOC_034252	TCONS_00104072	16.785265	16.697445	17.373415	18.553255	17.430285	17.421242	16.15579	12.450967	14.112121
XLOC_034252	TCONS_00104073	10.450784	6.851974	10.412939	6.108465	11.869585	11.858772	3.06362	6.054846	9.573657
XLOC_034270	TCONS_00104081	26.267105	25.18602	25.970667	16.894974	17.261541	15.207808	21.557014	22.426003	20.190706
XLOC_034273	TCONS_00104086	6.816077	8.021481	9.227952	8.886033	8.872487	7.649603	5.87847	5.659127	6.760999
XLOC_034273	TCONS_00104087	12.869131	13.283192	12.472684	12.933558	14.825695	14.656844	12.125855	10.818347	10.748422
XLOC_034274	TCONS_00104088	30.457266	32.812958	38.733334	38.516132	34.914543	32.435978	31.826361	31.83639	29.813858
XLOC_034274	TCONS_00104089	9.429095	7.387182	7.005955	6.105934	6.73477	8.924728	6.038412	7.226894	6.967404
XLOC_034275	TCONS_00104090	80.636719	80.010429	84.965942	77.737129	72.066452	81.600937	69.992699	74.584625	69.177055
XLOC_034277	TCONS_00104091	7.735921	6.934805	7.131536	9.206269	11.386655	12.566676	8.398609	12.674551	10.050723
XLOC_034278	TCONS_00104092	165.991013	169.914795	178.313751	179.41864	169.56337	172.758301	178.482635	173.009476	181.516541
XLOC_034280	TCONS_00104094	13.142473	12.772636	13.191824	10.82501	9.15203	8.433784	16.006481	14.489998	14.531684
XLOC_034281	TCONS_00104095	3.917222	4.814958	4.675798	6.173347	5.558388	4.637796	5.243194	5.093817	5.354037
XLOC_034288	TCONS_00104099	2.664647	2.673411	2.54847	1.992138	3.224103	2.722862	3.968224	3.522743	2.978653
XLOC_034294	TCONS_00104105	14.228068	14.775559	13.391797	10.761424	9.995223	12.054514	10.089212	10.885975	10.383681
XLOC_034295	TCONS_00104106	0.465	0.247388	0.003982	0	9.466038	0.353287	0.651962	2.952169	0
XLOC_034295	TCONS_00104107	37.62534	41.599014	45.24049	11.991072	1.941989	35.148247	31.069733	3.34918	42.681946
XLOC_034295	TCONS_00104108	10.348074	7.928968	10.711884	8.229328	6.990571	10.76983	9.466547	7.326555	6.32031
XLOC_034296	TCONS_00104109	3.234557	2.406769	2.981347	2.610771	3.038462	3.219706	3.166321	3.199077	3.258375
XLOC_034297	TCONS_00104110	33.861542	35.115578	35.6698	36.657742	37.13525	35.684158	31.747952	32.472237	31.456818
XLOC_034310	TCONS_00104122	420.812073	437.10791	452.190033	511.232208	488.108917	446.619781	297.369446	286.955566	292.48761
XLOC_034311	TCONS_00104123	50.095844	53.767262	53.270676	71.181511	65.321884	61.420662	43.533005	43.886837	44.681244
XLOC_034315	TCONS_00104129	72.050812	74.430466	77.609741	72.877747	67.722015	53.114861	108.627678	115.202316	103.910065
XLOC_034318	TCONS_00104132	8.03038	7.452719	7.556909	9.084263	7.751808	6.989743	9.838346	7.786199	8.898066
XLOC_034327	TCONS_00104145	8.579796	9.24225	10.413118	13.754313	8.856095	12.825212	4.399977	6.438868	3.683727
XLOC_034334	TCONS_00104150	5.182522	21.322889	7.98975	17.388346	18.601639	13.236824	25.183847	5.154477	5.987327
XLOC_034345	TCONS_00104154	236.795212	236.145462	262.180267	248.535599	246.433777	230.564743	284.478424	316.17395	323.874298
XLOC_034346	TCONS_00104155	3.048675	3.014512	3.499431	2.358675	2.768123	2.283584	2.128028	0.862917	1.068089
XLOC_034346	TCONS_00104156	4.586869	3.742636	4.485255	4.834158	4.534678	4.71212	5.637511	8.088873	3.10835
XLOC_034347	TCONS_00104157	4.96145	3.054643	5.099312	7.177958	5.051548	4.060447	4.843795	4.852205	4.730195
XLOC_034351	TCONS_00104163	6.121005	5.149866	1.816144	1.523603	2.129958	5.186872	5.349451	5.293284	5.936122
XLOC_034351	TCONS_00104164	2.615872	3.084812	0.486126	0.357292	0.590564	1.17607	2.239896	2.299679	1.561666
XLOC_034352	TCONS_00104165	2.060719	1.985273	2.028861	2.00059	1.618614	1.84226	1.461864	1.496829	1.446675
XLOC_034353	TCONS_00104166	4.971222	3.870949	4.68305	5.283044	4.944625	3.117661	4.521615	2.695565	4.366277
XLOC_034353	TCONS_00104167	1.180771	1.37587	0.496121	1.092471	1.537449	1.136394	1.51238	1.767642	0.762147
XLOC_034353	TCONS_00104168	4.740826	5.435562	5.668771	8.020571	10.247424	6.753857	6.095105	3.852374	6.085084
XLOC_034354	TCONS_00104169	10.948217	10.061929	9.552882	11.498267	11.548562	10.451826	11.542321	11.058416	10.691199
XLOC_034357	TCONS_00104170	189.933548	174.439529	171.459	133.344193	134.467026	112.538788	301.117279	320.50705	289.996277
XLOC_034357	TCONS_00104171	30.407351	28.979349	30.929564	35.055935	50.052471	8.755156	30.280472	34.558731	33.504745
XLOC_034358	TCONS_00104172	3.385613	2.571601	3.702678	3.614301	2.617581	3.432969	6.297086	4.780913	6.950581
XLOC_034358	TCONS_00104173	3.936388	3.193815	3.796079	1.639028	1.645333	1.674823	6.376447	5.768273	5.99352
XLOC_034359	TCONS_00104175	28.208969	26.920357	24.970552	31.219952	30.25231	30.331268	59.182144	60.603336	56.617962
XLOC_034363	TCONS_00104179	6.685439	7.416967	6.993823	5.134465	6.207806	7.215665	8.392713	7.440785	7.717486
XLOC_034364	TCONS_00104180	2.753613	1.710766	0.920909	2.241271	2.093088	2.112198	2.316713	2.491656	1.953448
XLOC_034364	TCONS_00104181	1.604577	1.133604	1.353047	1.734285	1.962596	1.754076	1.912853	0.576784	1.953251
XLOC_034368	TCONS_00104184	14.138461	13.169247	14.731605	15.574475	12.506066	12.106345	13.85742	14.143758	12.503576
XLOC_034368	TCONS_00104185	7.336166	7.850059	8.491065	9.128416	10.688751	8.413059	7.97588	7.076052	7.633636
XLOC_034371	TCONS_00104188	28.168285	39.931679	41.247143	34.43166	41.767124	44.079033	36.859444	35.471069	38.105076
XLOC_034372	TCONS_00104189	7.483704	8.970081	7.409805	8.937146	12.478375	12.123786	7.06514	9.372389	8.515385
XLOC_034373	TCONS_00104190	175.332535	174.029907	181.619095	171.06456	161.457291	180.492523	206.879761	201.849075	210.165192
XLOC_034374	TCONS_00104191	4.090966	2.262545	2.212331	2.165268	2.152217	2.558465	2.44179	2.168786	2.49528
XLOC_034374	TCONS_00104192	12.36274	15.116825	15.117302	14.266717	14.46236	14.894312	13.604988	13.90528	12.941169
XLOC_034377	TCONS_00104193	1.76259	2.177949	0.18337	0	3.926483	3.595093	1.172669	0.924222	1.024909
XLOC_034380	TCONS_00104196	1.838007	2.431252	1.9193	3.164565	1.862352	1.859509	2.270995	2.1243	2.503563
XLOC_034384	TCONS_00104197	1.942381	0.459079	1.235218	2.753391	1.540009	0.968458	0.898898	0.5619	1.195153
XLOC_034386	TCONS_00104198	25.735395	25.791277	26.289011	28.10668	27.331547	26.069059	27.730247	27.636292	25.785116
XLOC_034388	TCONS_00104200	16.835611	16.044127	17.81926	23.838852	18.901646	20.38447	28.352768	28.391336	27.419024
XLOC_034388	TCONS_00104201	2.430196	1.498915	1.682725	1.611774	1.50681	1.125952	2.311525	1.855308	2.538618
XLOC_034388	TCONS_00104202	7.72977	6.097752	5.422356	6.064049	8.731287	9.70084	12.053905	14.564365	15.422692
XLOC_034388	TCONS_00104203	3.817564	3.30428	4.992995	5.240347	5.113514	4.550003	7.439272	6.670413	7.965554
XLOC_034388	TCONS_00104204	8.306955	7.431849	7.523499	10.053631	6.432442	9.10721	14.696558	15.125045	13.655003
XLOC_034388	TCONS_00104205	9.685733	7.929922	8.580154	11.278646	10.322045	12.198689	17.973871	19.446087	18.043827
XLOC_034388	TCONS_00104206	5.232037	5.813138	5.334013	7.112635	6.714962	6.695663	10.052391	10.593572	11.698045
XLOC_034394	TCONS_00104208	1.670012	1.77307	1.34117	1.687479	1.464362	1.208588	1.43264	1.694072	1.118749
XLOC_034395	TCONS_00104210	0.159326	0.20178	0.155356	0.021357	3.590838	0.318642	4.211829	4.960452	5.098493
XLOC_034397	TCONS_00104211	28.593754	26.762413	28.506918	23.953781	22.38872	20.679949	21.248756	20.175968	19.128635
XLOC_034400	TCONS_00104214	2.288082	2.335382	2.674487	1.557263	1.429116	1.586917	2.957701	2.577645	2.544437
XLOC_034401	TCONS_00104215	6.044696	3.864153	3.868353	4.492573	3.78722	4.938345	3.171713	3.381201	4.563716
XLOC_034401	TCONS_00104216	1.201582	2.204745	2.691319	3.034423	2.838694	2.000038	3.478597	3.058391	1.310371
XLOC_034402	TCONS_00104217	8.074791	7.616527	8.264532	9.413344	7.36131	7.841047	6.645981	5.300808	7.165013
XLOC_034403	TCONS_00104218	31.787647	31.491297	32.718761	28.284475	28.68926	30.414028	36.628242	30.319529	32.597618
XLOC_034403	TCONS_00104219	5.023575	5.966186	7.143362	6.632693	8.325171	7.288197	7.987847	7.218007	8.094398
XLOC_034403	TCONS_00104220	9.170622	7.001863	8.908586	10.597968	9.799837	7.964203	11.71192	8.590947	9.435966
